,ProductID,ProductBrand,Gender,Price,NumImages,PrimaryColor,ProductType
9496,10212837,Cation,Women,13.78,5,Blue,Jumpsuit
9497,10213243,U.S. Polo Assn. Kids,Girls,32.99,3, Red,Jacket
9498,10213027,U.S. Polo Assn. Kids,Girls,7.69,3, Pink,T-shirt
9499,10213091,U.S. Polo Assn. Kids,Girls,5.93,3, Red,T-shirt
9500,10214157,FUGAZEE,Men,23.36,5, Black,Tracksuit
9501,10217089,Park Avenue,Men,46.74,5,Blue,Suit
9502,10217181,Roadster,Men,21.99,5,Blue,Joggers
9503,10215727,Roadster,Men,16.49,5, Grey,Sweater
9504,10213447,U.S. Polo Assn. Kids,Girls,13.74,3, Pink,Dress
9506,10217567,Stylee LIFESTYLE,Women,34.78,5, Brown,Material
9507,10233133,Krafted with Happiness,Unisex,6.53,4,Blue,Rakhi
9508,10223311,Roadster,Women,21.99,5, White,Sneakers
9510,10234505,W,Women,30.79,9, Green,Jacket
9511,10213151,U.S. Polo Assn. Kids,Boys,9.34,5, Yellow,Sweatshirt
9512,10232591,RUGSMITH,Unisex,19.79,3,Blue,Rug
9513,10213393,U.S. Polo Assn. Kids,Girls,8.24,3,Blue,Dress
9514,10234299,GNIST,Women,10.44,5, Gold,Sandals
9515,10234301,GNIST,Women,9.34,6, Pink,Sandals
9516,10213497,Kraft Cellar,Women,10.44,5,Blue,Heels
9517,10216023,The Indian Garage Co,Men,6.73,5,Blue,Shirt
9518,10216741,Amante,Women,7.67,5, Red,8903129215718
9519,10222893,Ahalyaa,Women,11.19,6, Red,Palazzos
9520,10224923,Marks & Spencer,Women,10.99,4, Black,T817741JBLACK
9523,10213367,U.S. Polo Assn. Kids,Boys,10.44,5,Blue,Trousers
9524,10231665,Reebok,Women,32.99,5, Grey,Tights
9525,10213439,U.S. Polo Assn. Kids,Girls,14.29,6, Red,Joggers
9526,10224707,Peora,Women,8.79,4, Silver,Earrings
9527,10214041,VASTRAMAY,Men,9.89,5, Black,Jacket
9528,10232625,RUGSMITH,Unisex,12.31,3,Blue,Rug
9530,10222803,Ed Hardy,Men,13.74,5,Blue,Shirt
9531,10231151,MIMOSA,Women,14.02,5, Red,Saree
9532,10234553,W,Women,8.35,6,Blue,Salwar
9533,10224671,Peora,Women,9.12,4, Gold,Jhumkas
9534,10212987,U.S. Polo Assn. Kids,Boys,7.69,3, Yellow,T-shirt
9536,10224877,Rajesh Silk Mills,Women,6.75,5, Green,Saree
9537,10213189,U.S. Polo Assn. Kids,Boys,8.57,6,Blue,T-shirt
9538,10232793,ADIDAS,Men,30.79,5,Blue,Shorts
9539,10213369,U.S. Polo Assn. Kids,Girls,8.24,4, White,Dress
9540,10233169,bodha,Men,5.27,3, Silver,Cufflinks
9543,10213913,United Colors of Benetton,Girls,11.21,3,Blue,Jeggings
9544,10223099,fancy mart,Unisex,5.32,3, Rose,Pot
9545,10217063,Park Avenue,Men,48.39,5, Grey,Suit
9546,10224959,Biba,Women,9.89,5, Red,Kurta
9547,10219637,United Colors of Benetton,Men,5.49,5,Blue,Flip-Flops
9549,10234521,W,Women,21.99,7,Blue,Churidar
9550,10208783,Van Heusen Woman,Women,25.29,7, Black,Pumps
9551,10212847,U.S. Polo Assn. Kids,Boys,6.92,3, White,T-shirt
9552,10226609,Signature Sole,Women,10.58,5,Blue,Sandals
9555,10208801,Van Heusen Woman,Women,17.86,7, Red,Heels
9556,10233155,Krafted with Happiness,Unisex,5.46,4, Red,Rakhi
9558,10213409,U.S. Polo Assn. Kids,Girls,9.34,3,Blue,Dress
9559,10213121,U.S. Polo Assn. Kids,Boys,14.29,3, Red,T-shirt
9560,10217313,Roadster,Women,7.69,5, Red,Top
9563,10213137,U.S. Polo Assn. Kids,Boys,8.24,4,Blue,Sweater
9565,10213157,U.S. Polo Assn. Kids,Boys,9.34,4,Blue,Sweatshirt
9566,10213287,U.S. Polo Assn. Kids,Boys,23.09,6, Black,Blazer
9567,10213099,U.S. Polo Assn. Kids,Boys,13.08,6, Green,Sweater
9569,10213475,Yaadleen,Women,6.81,5, Yellow,Shirt
9570,10214813,Cortina,Unisex,4.28,4, Green,Curtains
9571,10213895,United Colors of Benetton,Girls,3.29,3, Red,T-shirt
9572,10212913,U.S. Polo Assn. Kids,Boys,9.89,5,Blue,Sweatshirt
9573,10212865,U.S. Polo Assn. Kids,Boys,9.34,4, Yellow,Sweater
9574,10216747,Amante,Women,3.81,5, Red,PAN71301
9575,10214797,Cortina,Unisex,8.03,4, White,Curtains
9576,10234447,GNIST,Women,7.69,5, Brown,Flats
9577,10222859,Ed Hardy,Men,13.74,6,Blue,Shirt
9578,10232063,TALES & STORIES,Girls,3.56,3, White,T-shirt
9579,10234433,GNIST,Women,7.69,6, Beige,Flats
9581,10233361,AND,Women,14.29,5, White,Top
9583,10213077,U.S. Polo Assn. Kids,Boys,7.69,4,Blue,T-shirt
9584,10213261,U.S. Polo Assn. Kids,Girls,6.42,3,Blue,Top
9585,10217495,Cation,Women,6.92,5, Black,Shrug
9586,10213085,U.S. Polo Assn. Kids,Boys,11.54,3, Red,T-shirt
9587,10232061,TALES & STORIES,Girls,3.29,3,Blue,T-shirt
9588,10232253,TALES & STORIES,Boys,5.49,3, Green,Shirt
9589,10217061,Parx,Men,32.16,5,Blue,Blazer
9590,10222875,Ed Hardy,Men,16.71,7,Blue,Jeans
9591,10234803,Van Heusen,Men,43.99,5, Brown,Blazer
9592,10232397,The Dry State,Women,7.69,5, Yellow,T-shirt
9593,10216721,Moda Rapido,Men,25.29,7, Red,Jeans
9594,10212929,U.S. Polo Assn. Kids,Girls,5.49,3, Burgundy,T-shirt
9595,10213441,U.S. Polo Assn. Kids,Girls,8.24,4, Burgundy,Joggers
9596,10225003,Biba,Women,49.5,6, Green,Dupatta
9597,1021229,The Vanca,Women,3.78,5, Black,Sweatshirt
9599,10213011,U.S. Polo Assn. Kids,Boys,15.39,3,Blue,T-shirt
9601,10222917,Ahalyaa,Women,15.98,6, Pink,Palazzos
9603,10214805,Cortina,Unisex,5.99,4, Orange,Curtains
9604,10208823,Van Heusen Woman,Women,25.29,6, Red,Pumps
9606,10216897,Moda Rapido,Women,5.49,5, Red,Kurta
9607,10216055,The Indian Garage Co,Men,6.73,5,Blue,Shirt
9608,10219573,United Colors of Benetton,Men,5.49,5,Blue,Flip-Flops
9609,10224827,Rajesh Silk Mills,Women,8.22,5, Black,Saree
9610,10220785,Force NXT,Men,6.75,5,Blue,Pants
9611,10222871,Ed Hardy,Men,21.99,5, Black,Shirt
9613,10232643,Reebok,Men,19.13,5, Black,T-shirt
9615,10216019,The Indian Garage Co,Men,6.73,5, Green,Shirt
9616,10223111,fancy mart,Unisex,6.76,3, Pink,Pot
9617,10223303,Roadster,Women,15.11,5, Black,Sneakers
9618,10233149,Krafted with Happiness,Unisex,5.46,4,Blue,Rakhi
9620,10226503,Signature Sole,Women,12.76,4, Green,Heels
9621,10213321,U.S. Polo Assn. Kids,Girls,16.49,6, Black,Jacket
9622,10226627,Signature Sole,Women,10.58,5, Yellow,Heels
9624,10224941,Biba,Women,19.79,5,Blue,Layer
9625,10233317,AND,Women,9.89,4, Black,Dress
9626,10215763,Roadster,Men,14.29,5,Blue,Sweater
9627,10213379,U.S. Polo Assn. Kids,Girls,8.57,5, Black,Leggings
9628,10223021,Chhabra 555,Women,12.04,5, Yellow,Saree
9630,10224995,Biba,Women,21.99,6,Blue,Dupatta
9631,10224661,Peora,Women,11.04,3, Silver,Earrings
9633,10231427,plusS,Men,13.01,5, Grey,Trackpants
9634,10215805,Roadster,Men,6.53,5,Blue,Sweater
9635,10234385,GNIST,Women,10.44,6, Beige,Heels
9636,10213295,U.S. Polo Assn. Kids,Girls,8.57,5,Blue,Top
9638,10212863,U.S. Polo Assn. Kids,Boys,9.89,3,Blue,T-shirt
9639,10234413,GNIST,Women,9.34,5, Black,Wedges
9640,10217603,Lady Stark,Women,19.16,5, Black,Dress
9641,10216039,The Indian Garage Co,Men,6.73,5,Blue,Shirt
9642,10234387,GNIST,Women,10.44,5, Brown,Sandals
9643,10213009,U.S. Polo Assn. Kids,Boys,16.49,5, Green,Sweater
9644,10226495,Signature Sole,Women,12.1,5, Black,Heels
9645,10215645,Roadster,Men,14.29,5, Green,Sweater
9646,10223321,SEIKO,Women,324.5,6,Blue,SUP433P1
9647,10213155,U.S. Polo Assn. Kids,Boys,10.55,3,Blue,T-shirt
9648,10222799,Ed Hardy,Men,21.99,5, Green,Shirt
9649,10214369,United Colors of Benetton,Girls,9.23,3,Blue,Jeans
9650,10213215,U.S. Polo Assn. Kids,Boys,10.0,3, Red,T-shirt
9651,10214801,Cortina,Unisex,7.84,4, Green,Curtains
9652,10231729,Marks & Spencer,Women,21.99,4, Red,T332110
9653,10234441,GNIST,Women,9.34,5, Pink,Toes
9654,10219527,Shoetopia,Women,4.39,5, Red,Flip-Flops
9655,10212857,U.S. Polo Assn. Kids,Girls,14.29,3, Red,Top
9656,10216017,The Indian Garage Co,Men,6.73,5, White,Shirt
9657,10212861,U.S. Polo Assn. Kids,Girls,6.59,3, Red,T-shirt
9658,10233861,Reebok,Women,49.49,5, Black,Shoes
9659,10213187,U.S. Polo Assn. Kids,Girls,10.99,3,Blue,T-shirt
9662,10216861,Moda Rapido,Women,6.04,5,Blue,Dress
9663,10231817,Marks & Spencer,Boys,6.42,2, Grey,Shirt
9664,10213255,U.S. Polo Assn. Kids,Boys,23.09,7,Blue,Jacket
9666,10213293,U.S. Polo Assn. Kids,Boys,19.24,6, Black,Jacket
9668,10213383,U.S. Polo Assn. Kids,Girls,12.64,3, Black,Dress
9669,10223309,Roadster,Women,21.99,5, Grey,Sneakers
9670,10224645,Peora,Women,8.76,4, Green,Jhumkas
9671,10213421,U.S. Polo Assn. Kids,Girls,10.44,3, Black,Belt
9672,10222623,Ira Soleil,Women,7.69,5,Blue,Dress
9673,10222883,Ed Hardy,Men,15.83,5,Blue,Jeans
9674,10217093,Raymond,Men,44.54,5,Blue,Blazer
9675,10215759,Roadster,Men,16.49,6,Blue,Sweater
9676,10213135,U.S. Polo Assn. Kids,Boys,21.99,3,Blue,Sweatshirt
9677,10233287,AND,Women,9.61,4, Black,Jumpsuit
9679,10213075,U.S. Polo Assn. Kids,Girls,14.29,3,Blue,Top
9680,10232539,Sergio Tacchini,Men,58.29,5, Grey,Sneakers
9682,10224911,Peora,Women,7.69,4, Gold,Studs
9683,10213311,U.S. Polo Assn. Kids,Girls,8.57,5, Red,Top
9684,10226147,Clovia,Women,9.39,5,Blue,LS0421R11XL
9685,10234773,Van Heusen Sport,Men,35.19,5,Blue,Blazer
9686,10217145,Raymond,Men,34.64,5,Blue,Blazer
9688,10220711,Roadster,Women,21.99,8, Pink,Trousers
9689,10222913,Marks & Spencer,Boys,16.49,3, Black,Jeans
9691,10215677,Roadster,Men,7.69,5,Blue,Sweater
9692,10213425,U.S. Polo Assn. Kids,Boys,6.92,3, Red,Joggers
9693,10215739,Roadster,Men,6.53,5,Blue,Sweater
9694,10213479,Yaadleen,Women,6.59,5,Blue,Shirt
9698,10214831,Cortina,Unisex,5.99,4,Blue,Curtains
9699,10234273,GNIST,Women,7.69,5,Blue,Flats
9700,10224971,Biba,Women,19.79,5,Blue,Kurta
9701,10234533,W,Women,65.99,8, Green,Dupatta
9702,10213415,U.S. Polo Assn. Kids,Girls,10.44,3, Yellow,Dress
9703,10234515,W,Women,54.99,8,Blue,Dupatta
9704,10226409,Signature Sole,Women,10.58,5,Blue,Heels
9705,10214881,Cortina,Unisex,6.92,4, Orange,Curtains
9706,10217583,MSC,Women,12.31,5, White,Mules
9708,10216711,Sparx,Men,8.87,5, Red,Sandals
9709,10234531,W,Women,19.79,5,Blue,Palazzos
9710,10230959,SHOWOFF,Men,40.68,5, Brown,Jacket
9713,10214973,KARATCART,Women,8.78,5, Black,Set
9714,10213199,U.S. Polo Assn. Kids,Boys,8.57,5, Green,T-shirt
9715,10213345,U.S. Polo Assn. Kids,Boys,26.94,7, Red,Jacket
9716,10212955,U.S. Polo Assn. Kids,Girls,10.99,6, Pink,Top
9717,10217835,boAt,Unisex,5.9,7, Red,IPX4
9718,10222869,Ed Hardy,Men,21.99,5,Blue,Shirt
9719,10233127,Krafted with Happiness,Unisex,5.46,4, Red,Rakhi
9720,10214275,United Colors of Benetton,Boys,14.29,3,Blue,Shorts
9721,10214027,VASTRAMAY,Men,10.99,5, Green,Jacket
9722,10217109,Raymond,Men,76.99,5, Beige,Blazer
9723,10222933,Wintage,Men,14.42,5, Orange,Kurta
9725,10213079,U.S. Polo Assn. Kids,Girls,7.14,3, Yellow,T-shirt
9726,10213749,United Colors of Benetton,Boys,6.59,3, Green,Shirt
9727,10213185,U.S. Polo Assn. Kids,Boys,8.57,3,Blue,T-shirt
9729,10223975,SCOUP,Women,10.88,5, White,Top
9730,10213301,U.S. Polo Assn. Kids,Girls,16.49,4, Pink,Jacket
9731,10226583,Signature Sole,Women,13.2,5, Mustard,Mules
9732,10217103,Raymond,Men,26.39,5, Grey,Blazer
9733,10220797,Force NXT,Men,8.9,5, Grey,Pants
9735,10217967,Golden Girl,Women,8.57,5, Grey,9901-GREY_30
9736,10212969,U.S. Polo Assn. Kids,Girls,8.79,3, Yellow,T-shirt
9737,10234801,Van Heusen,Men,32.33,5,Blue,Blazer
9738,10222821,Ed Hardy,Men,13.74,5, Black,T-shirt
9740,10234787,Van Heusen Woman,Women,18.85,5, Grey,Blazer
9741,10216025,The Indian Garage Co,Men,6.73,5, White,Shirt
9742,10218063,SHOWOFF,Men,40.68,5, Green,Jacket
9743,10217963,Golden Girl,Women,8.3,5, Pink,8855-PINK_30
9744,10213395,U.S. Polo Assn. Kids,Girls,7.14,4, Yellow,Dress
9745,10222797,Ed Hardy,Men,14.84,5,Blue,Shirt
9747,10213751,United Colors of Benetton,Girls,3.95,3,Blue,Leggings
9748,10231515,Reebok,Women,11.21,5, White,Top
9750,10222635,Ira Soleil,Women,5.27,5, Pink,Skirt
9751,10217987,Golden Girl,Women,5.46,5, Red,3601
9752,10215659,Roadster,Men,7.69,5,Blue,Sweater
9754,10216733,Amante,Women,16.44,5, Red,8903129216371
9755,10233137,Krafted with Happiness,Unisex,5.46,4, Red,Rakhi
9756,10234549,W,Women,8.79,5,Blue,Salwar
9757,10222927,Wintage,Men,16.49,5, Red,Kurta
9758,10233141,Krafted with Happiness,Unisex,5.46,4,Blue,Rakhi
9759,10213003,U.S. Polo Assn. Kids,Boys,16.49,5,Blue,Detail
9760,10234771,V Dot,Men,27.49,5, Grey,Blazer
9762,10216695,BuckleUp,Women,7.57,5, Brown,Flats
9763,10213303,U.S. Polo Assn. Kids,Girls,18.14,6, Red,Jacket
9764,10214873,Cortina,Unisex,8.03,4, Brown,Curtains
9765,10233163,bodha,Men,5.27,3, Silver,Cufflinks
9766,10233151,Krafted with Happiness,Unisex,5.46,4, Red,Rakhi
9767,10213677,United Colors of Benetton,Girls,3.95,3,Blue,Leggings
9768,10213181,U.S. Polo Assn. Kids,Girls,7.14,4,Blue,Sweatshirt
9770,10214803,Cortina,Unisex,6.92,4, White,Curtains
9771,10216743,Amante,Women,7.67,5, Red,8903129215565
9773,10222791,Ed Hardy,Men,14.29,5,Blue,T-shirt
9774,10212957,U.S. Polo Assn. Kids,Boys,6.92,3,Blue,T-shirt
9775,10224699,Peora,Women,9.05,4,Blue,Jhumkas
9776,10213265,U.S. Polo Assn. Kids,Girls,8.57,5, Yellow,Top
9777,10231603,Reebok Classic,Women,28.59,7, Black,Tights
9778,10213933,United Colors of Benetton,Girls,14.29,3, Pink,Detail
9780,10220677,Roadster,Women,5.49,7, Green,Trousers
9781,10212919,U.S. Polo Assn. Kids,Girls,8.24,6,Blue,Sweatshirt
9782,10231431,plusS,Men,13.01,5,Blue,Trackpants
9783,10213937,United Colors of Benetton,Girls,7.69,3, White,Top
9784,10226467,Signature Sole,Women,10.58,5, Red,Heels
9785,10213975,United Colors of Benetton,Boys,14.29,3, Grey,Jeans
9787,10232561,RUGSMITH,Unisex,12.31,3,Blue,Rug
9788,10231693,Marks & Spencer,Women,15.17,4, Red,T333050
9789,10234475,GNIST,Women,7.69,6, Brown,Flats
9790,10212943,U.S. Polo Assn. Kids,Girls,12.53,7, Magenta,Sweatshirt
9792,10216989,Moda Rapido,Women,6.92,5,Blue,Skirt
9795,10231001,GIORDANO,Women,19.63,5, Black,Bag
9796,10232997,RAISIN,Women,7.0,5, Red,Palazzos
9797,10219675,United Colors of Benetton,Men,5.49,5, Black,Flip-Flops
9799,10223295,Roadster,Women,21.99,5, Black,Sneakers
9800,10232649,ADIDAS,Men,12.64,1,Blue,T-shirt
9801,10222621,Ira Soleil,Women,12.31,4, White,Kurta
9802,10220773,Force NXT,Men,7.91,5, Grey,Pants
9803,10224593,Orange and Orchid,Unisex Kids,9.1,7, Orange,T-shirts
9804,10231941,CAPTAIN AMERICA,Men,4.94,5, Red,Men
9805,10213193,U.S. Polo Assn. Kids,Boys,6.15,3, White,T-shirt
9806,10233179,bodha,Men,5.27,3, Gold,Cufflinks
9807,10213845,United Colors of Benetton,Girls,3.95,3, Pink,T-shirt
9808,10213903,United Colors of Benetton,Girls,3.95,3, Red,Leggings
9809,10224963,Biba,Women,9.89,5,Blue,Kurta
9810,10232563,RUGSMITH,Unisex,19.79,3, Red,Rug
9812,10213317,U.S. Polo Assn. Kids,Boys,30.79,6,Blue,Jacket
9815,10215649,Roadster,Men,14.29,5, Grey,Sweater
9816,10232599,RUGSMITH,Unisex,12.31,3, Red,Rug
9817,10223347,SEIKO,Men,214.5,6, Brown,SGEH90P1
9818,10234495,W,Women,42.89,8,Blue,Dupatta
9819,10224947,Biba,Women,13.19,5, Green,Kurta
9820,10231789,Marks & Spencer,Women,8.71,3, Beige,T336756
9821,10213957,United Colors of Benetton,Boys,6.15,3,Blue,Shirt
9822,10223103,fancy mart,Unisex,6.71,3, Lavender,Pot
9823,10212051,HERE&NOW,Women,7.69,5, Pink,Top
9824,10213745,United Colors of Benetton,Boys,14.29,3,Blue,Shirt
9826,10233965,ADIDAS,Men,76.99,7,Blue,Shoes
9827,10217007,Chumbak,Unisex,7.0,3,Blue,Holder
9828,1022177,SKAGEN,Women,49.47,3, White,SKW2149I
9830,10211875,Teakwood Leathers,Unisex,39.59,5, Brown,Bag
9831,10212991,U.S. Polo Assn. Kids,Girls,9.89,3,Blue,T-shirt
9833,10232819,Reebok Classic,Men,39.59,6, Black,Pants
9834,10217479,Cation,Women,6.92,5, Black,Shrug
9835,10222829,Ed Hardy,Men,14.95,7,Blue,Jeans
9836,10220885,Cation,Women,6.59,5, Magenta,Top
9837,10212923,U.S. Polo Assn. Kids,Girls,10.99,3, Yellow,T-shirt
9839,10219763,United Colors of Benetton,Men,8.79,5, Grey,Flip-Flops
9840,10217147,Marks & Spencer,Women,13.19,4, Grey,Trousers
9842,10217977,Golden Girl,Women,7.25,5,Blue,BLUE_30
9843,10213399,U.S. Polo Assn. Kids,Boys,7.41,3,Blue,Joggers
9844,10233437,Metro,Women,9.84,5, Beige,Ballerinas
9845,10213025,U.S. Polo Assn. Kids,Girls,4.39,3,Blue,T-shirt
9846,10213253,U.S. Polo Assn. Kids,Girls,18.14,7,Blue,Jacket
9848,10224579,HERE&NOW,Women,7.69,5, Maroon,Kurta
9849,10213489,Kraft Cellar,Women,12.64,5, Red,Flatforms
9850,10213373,U.S. Polo Assn. Kids,Girls,7.14,6, Pink,Trackpants
9851,10213289,U.S. Polo Assn. Kids,Girls,14.84,3,Blue,Jacket
9853,10222831,Ed Hardy,Men,13.19,5, Green,T-shirt
9854,10216003,The Indian Garage Co,Men,6.73,5, Navy,Shirt
9855,10217079,Park Avenue,Men,42.06,5,Blue,Blazer
9856,10214987,KARATCART,Women,7.68,5, White,Set
9859,10232069,TALES & STORIES,Boys,12.86,3,Blue,Jacket
9860,10213259,U.S. Polo Assn. Kids,Boys,13.74,7,Blue,Jacket
9862,10219663,United Colors of Benetton,Men,5.49,5,Blue,Flip-Flops
9864,10224957,Biba,Women,8.57,5, Green,Kurta
9866,10223113,fancy mart,Unisex,8.74,3, Green,Pot
9867,10232553,RUGSMITH,Unisex,12.31,3,Blue,Rug
9868,10234525,W,Women,29.69,7, Red,Jacket
9870,10221375,Canary London,Men,7.41,5, Brown,Shirt
9872,10212899,U.S. Polo Assn. Kids,Girls,5.71,3, Maroon,T-shirt
9874,10236149,Ahalyaa,Women,8.1,5, Yellow,Kurta
9876,10245891,Inc 5,Women,6.89,5,Blue,Flats
9877,10247881,EK DO DHAI,Unisex,10.99,5, White,Tray
9878,10235383,Newport,Men,11.43,4,Blue,Jeans
9879,10239207,Palm Tree,Girls,6.15,3,Blue,Shorts
9880,10237957,Natilene,Girls,6.97,3, Green,Shorts
9881,10245919,Inc 5,Women,8.43,5, Grey,Heels
9882,10245991,Inc 5,Women,6.5,5, Brown,Flats
9883,10236945,OBOW,Men,7.74,5, Orange,T-shirt
9884,10237213,Park Avenue,Men,9.89,5, Green,Shirt
9885,10239079,Gini and Jony,Boys,6.59,4,Blue,Shorts
9886,10245301,Basics,Men,15.39,5, Green,Shirt
9887,10245243,Basics,Men,15.39,5,Blue,Shirt
9888,10239559,ESBEDA,Unisex,8.14,5, Black,Organiser
9889,10246133,Inc 5,Women,6.5,5, Gold,Flats
9890,10245635,HERE&NOW,Men,14.29,5,Blue,Shirt
9891,10236611,TAG EYE,Unisex,6.93,5, Brown,T1309TAG216a
9892,10239603,Aj DEZInES,Boys,9.23,5, Red,Pyjamas
9894,10237451,Proline Active,Men,14.29,5, Grey,Pants
9895,10244953,Basics,Men,16.16,5,Blue,Shirt
9896,10247193,Flying Machine,Boys,8.24,3,Blue,Jeans
9897,10242281,Tommy Hilfiger,Boys,11.87,3,Blue,T-shirt
9898,10239295,Palm Tree,Boys,4.61,3,Blue,T-shirt
9899,10242451,Tommy Hilfiger,Boys,10.55,3,Blue,T-shirt
9901,10246229,Inc 5,Women,10.74,5, Black,Toes
9902,10239333,Anouk,Men,21.99,6,Blue,Patiala
9903,10242721,FableStreet,Women,24.6,5,Blue,Dress
9904,10246065,Inc 5,Women,7.66,5, Brown,Flats
9905,10247123,Flying Machine,Boys,7.69,3,Blue,Shirt
9906,10242471,Tommy Hilfiger,Boys,15.17,4,Blue,Shirt
9907,10245421,Basics,Men,16.16,5, Green,Shirt
9908,10242675,FableStreet,Women,26.36,5, Black,Dress
9910,10247287,Flying Machine,Boys,4.44,3,Blue,T-shirt
9911,10235645,amraoo,Women,6.59,4,Blue,Dupatta
9912,10235241,Van Heusen,Men,12.39,5, Khaki,Trousers
9913,10245075,Basics,Men,16.93,5, Green,Shirt
9914,10237779,Besiva,Women,5.44,5, Black,T-shirt
9915,10246215,Inc 5,Women,7.27,5, Red,Flats
9916,10247237,Flying Machine,Boys,12.64,5,Blue,Jacket
9917,10245393,Basics,Men,16.93,5, Green,Shirt
9918,10236797,mf,Women,7.69,4, Yellow,Dupatta
9919,10238541,Natilene,Girls,7.17,4, White,Shirt
9920,10247993,U.S. Polo Assn.,Men,5.92,5,Blue,Y9I021-001-P1
9921,10235895,Newport,Women,8.79,5, Black,Tights
9923,10247877,EK DO DHAI,Unisex,10.45,5, Red,Bowls
9925,10238463,Varkala Silk Sarees,Women,19.25,5, Green,Saree
9926,10241785,Louis Philippe,Men,127.26,5, Black,Suit
9928,10236739,LilPicks,Girls,14.85,7, Pink,Dupatta
9929,10239241,Gini and Jony,Girls,6.15,3, White,Playsuit
9931,10241341,Respiro,Men,9.56,5, Brown,Shoes
9932,10237921,Natilene,Girls,8.9,3, White,Shirt
9933,10247189,Flying Machine,Boys,9.23,3,Blue,Shirt
9934,10247277,Flying Machine,Boys,6.59,3,Blue,Shirt
9935,10247367,Flying Machine,Boys,9.23,3,Blue,Shirt
9937,10236543,amraoo,Women,8.79,4, Yellow,Dupatta
9938,10237903,Style Quotient,Women,7.08,5, White,Top
9939,10238709,Geroo Jaipur,Women,18.14,6, Orange,Saree
9940,10236761,Maniac,Men,5.4,5, Grey,Joggers
9941,10238917,Palm Tree,Boys,5.38,4,Blue,T-shirt
9942,10238631,plusS,Women,7.69,5, Black,Palazzos
9943,10245037,Basics,Men,16.16,5, Brown,Shirt
9944,10245407,Basics,Men,15.39,5,Blue,Shirt
9945,10238983,Gini and Jony,Boys,5.38,4, Red,T-shirt
9946,10247113,Flying Machine,Boys,2.74,3,Blue,T-shirt
9947,10236155,Ahalyaa,Women,8.18,5, Pink,Kurta
9948,10235899,Newport,Women,7.91,5,Blue,Tights
9949,10247257,Flying Machine,Boys,7.69,3, Pink,Shirt
9950,10246037,Inc 5,Women,7.66,5, Bronze,Heels
9951,10239465,AURELIA,Women,12.31,5, Gold,Dress
9953,10247195,Flying Machine,Boys,14.29,3,Blue,Jeans
9954,10237249,Park Avenue,Men,24.19,7, Grey,Trousers
9955,10239557,ESBEDA,Unisex,8.69,5, Black,Organiser
9956,10235305,Soie,Women,9.8,5, Pink,NT-98
9957,10242647,FableStreet,Women,24.6,5, Black,Dress
9960,10246545,Just Wow,Women,10.99,5,Blue,Palazzos
9961,10236241,Purple Feather,Women,7.84,5,Blue,Skirt
9962,10245689,Masculino Latino,Men,4.85,5, Khaki,T-shirt
9963,10242639,FableStreet,Women,17.56,5, Beige,Skirt
9965,10245355,Basics,Men,15.39,5, Red,Shirt
9966,10236107,Louis Philippe,Men,13.46,5, Green,Trousers
9967,10243943,FURO by Red Chief,Men,14.24,5,Blue,Sandals
9968,10247115,Flying Machine,Boys,10.0,3,Blue,Shirt
9969,10242943,Campus,Men,9.28,5,Blue,Shoes
9970,10247157,Flying Machine,Boys,5.71,4, Black,Joggers
9972,10247201,Flying Machine,Boys,7.69,3,Blue,Shirt
9974,10238395,WESTCLO,Women,5.71,5,Blue,Kurti
9975,10239607,Free Authority,Men,4.94,5, Grey,T-Shirt
9976,10239525,Louis Philippe Sport,Men,23.36,5,Blue,Trousers
9978,10246003,Inc 5,Women,10.74,5, Brown,Flats
9979,10247221,Flying Machine,Boys,8.24,3,Blue,Detail
9980,10246437,Titan,Men,80.92,5, Black,90115KP02
9981,10247233,Flying Machine,Boys,3.29,3,Blue,T-shirt
9982,10235181,plusS,Men,10.89,5,Blue,Shirt
9983,10236539,amraoo,Women,8.79,4, Black,Dupatta
9984,10237203,Park Avenue,Men,12.36,5, Green,Chinos
9985,10237881,HERE&NOW,Women,9.23,7,Blue,Dupatta
9986,10239387,People,Men,3.95,5,Blue,T-shirt
9987,10235659,amraoo,Women,6.59,4, Magenta,Dupatta
9988,10242193,FOREVER 21,Women,15.39,5, Black,Flats
9989,10245441,COVER STORY,Women,5.53,5, Red,T-shirt
9990,10246439,Titan,Men,85.32,5, Black,90112NP03
9992,10247443,Barbie by Many Frocks &,Girls,15.83,3, White,Dress
9993,10241901,Marks & Spencer,Boys,6.42,4,Blue,Sweater
9994,10238557,V Dot,Men,53.89,5, Grey,Suit
9996,10237209,Park Avenue,Men,10.99,6, White,Shirt
9997,10245971,Inc 5,Women,6.5,5,Blue,Flats
9998,10238471,Varkala Silk Sarees,Women,61.6,5, Red,Saree
9999,10245045,Basics,Men,13.85,5, White,Shirt
10002,10245647,Moda Rapido,Men,6.59,5, Black,Shirt
10003,10247311,Flying Machine,Boys,4.94,3,Blue,Sweatshirt
10004,10242849,Basics,Men,15.39,5, Red,Trousers
10005,10247375,Flying Machine,Boys,6.59,6,Blue,Joggers
10006,10242855,Basics,Men,16.93,5, Black,Trousers
10008,10242847,Basics,Men,16.93,5, Beige,Trousers
10009,10247843,Khushal K,Women,8.0,5, Grey,Palazzos
10010,10245845,Ecko Unltd,Men,7.69,5,Blue,T-shirt
10011,10241791,Louis Philippe Sport,Men,49.49,5, Red,Blazer
